ph1_gene_id	orthogroup_id	has_scer_essential_ortholog	has_spom_essential_ortholog	has_any_yeast_essential	scer_essential_gene_ids	spom_essential_gene_ids	fg_occupancy_18	fg_presence_count_18	fg_mean_copy_18	fg_median_copy_18	fg_max_copy_18	fg_single_copy_fraction_18	is_strict_core_18	is_exact_single_copy_core_18	yeast_essential_support_class	weak_positive_confidence
XP_011323183.1	OG0010314	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323185.1	OG0010315	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323195.1	OG0010316	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323213.1	OG0010317	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323219.1	OG0010318	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323230.1	OG0010319	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323299.1	OG0010320	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323335.1	OG0010321	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323164.1	OG0010322	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323165.1	OG0010323	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323193.1	OG0010324	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317266.1	OG0010326	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317292.1	OG0010327	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327051.1	OG0010328	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327119.1	OG0010329	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327152.1	OG0010330	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327232.1	OG0010331	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327251.1	OG0010332	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327307.1	OG0010333	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327308.1	OG0010334	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327030.1	OG0010335	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320407.1	OG0010336	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320379.1	OG0010337	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321009.1	OG0010340	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320969.1	OG0010341	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320963.1	OG0010342	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320961.1	OG0010343	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320955.1	OG0010344	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320918.1	OG0010345	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320915.1	OG0010346	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320891.1	OG0010347	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320888.1	OG0010348	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320886.1	OG0010349	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316160.1	OG0010351	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326227.1	OG0010352	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326257.1	OG0010353	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326377.1	OG0010354	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011326300.1	OG0010355	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328470.1	OG0010359	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328471.1	OG0010360	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319864.1	OG0010362	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319216.1	OG0010365	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319232.1	OG0010366	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319233.1	OG0010367	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319275.1	OG0010368	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325497.1	OG0010369	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325438.1	OG0010370	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325422.1	OG0010371	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325415.1	OG0010372	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325376.1	OG0010373	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325342.1	OG0010374	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325316.1	OG0010375	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325254.1	OG0010376	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325327.1	OG0010377	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325446.1	OG0010378	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325417.1	OG0010380	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323397.1	OG0010381	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323399.1	OG0010382	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323438.1	OG0010383	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318106.1	OG0010384	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320225.1	OG0010385	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320159.1	OG0010386	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320217.1	OG0010387	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320233.1	OG0010388	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320235.1	OG0010389	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324197.1	OG0010390	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324324.1	OG0010391	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324325.1	OG0010392	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324365.1	OG0010393	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324391.1	OG0010394	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324396.1	OG0010395	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324247.1	OG0010396	0	0	0	NA	NA	0.8889	16	0.9444	1.0	2	0.8333	0	0	none	none
XP_011324290.1	OG0010397	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324330.1	OG0010398	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324359.1	OG0010400	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315592.1	OG0010402	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315602.1	OG0010403	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327988.1	OG0010404	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327932.1	OG0010405	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320867.1	OG0010406	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320866.1	OG0010407	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320864.1	OG0010408	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320862.1	OG0010409	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320860.1	OG0010410	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320023.1	OG0010411	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320001.1	OG0010412	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319985.1	OG0010413	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323693.1	OG0010414	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323759.1	OG0010415	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323811.1	OG0010416	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323886.1	OG0010417	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323902.1	OG0010418	0	0	0	NA	NA	0.8333	15	0.8333	1.0	1	0.8333	0	0	none	none
XP_011323931.1	OG0010419	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327455.1	OG0010423	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327462.1	OG0010424	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327497.1	OG0010425	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327512.1	OG0010426	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327528.1	OG0010427	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327535.1	OG0010428	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327471.1	OG0010429	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327477.1	OG0010430	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327549.1	OG0010431	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315919.1	OG0010436	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316001.1	OG0010437	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316021.1	OG0010438	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316054.1	OG0010439	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316091.1	OG0010440	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316110.1	OG0010441	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315870.1	OG0010442	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315876.1	OG0010443	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318523.1	OG0010445	0	0	0	NA	NA	0.7778	14	0.9444	1.0	2	0.6111	0	0	none	none
XP_011318159.1	OG0010447	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318171.1	OG0010448	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318181.1	OG0010449	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318158.1	OG0010450	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318299.1	OG0010451	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328207.1	OG0010454	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328183.1	OG0010455	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328174.1	OG0010456	0	0	0	NA	NA	0.7778	14	0.7778	1.0	1	0.7778	0	0	none	none
XP_011328167.1	OG0010457	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328114.1	OG0010458	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328085.1	OG0010459	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319363.1	OG0010463	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319399.1	OG0010464	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319413.1	OG0010465	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319426.1	OG0010466	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319483.1	OG0010467	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319402.1	OG0010468	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319415.1	OG0010469	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319462.1	OG0010470	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319475.1	OG0010471	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327912.1	OG0010472	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327888.1	OG0010473	1	1	1	YMR028W	SPCC63.05.1:pep	0.8333	15	0.8333	1.0	1	0.8333	0	0	both	medium
XP_011327859.1	OG0010474	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327862.1	OG0010475	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318327.1	OG0010477	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318470.1	OG0010478	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318489.1	OG0010479	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323524.1	OG0010481	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323529.1	OG0010482	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323543.1	OG0010483	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011323600.1	OG0010484	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318604.1	OG0010485	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318644.1	OG0010486	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319701.1	OG0010488	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321790.1	OG0010489	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321744.1	OG0010490	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321620.1	OG0010491	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321814.1	OG0010492	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321551.1	OG0010494	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321546.1	OG0010495	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321521.1	OG0010496	0	1	1	NA	SPAC17H9.16.1:pep	0.8333	15	0.8333	1.0	1	0.8333	0	0	spom_only	medium
XP_011321463.1	OG0010497	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321462.1	OG0010498	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322537.1	OG0010499	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322524.1	OG0010500	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322498.1	OG0010501	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322416.1	OG0010502	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322390.1	OG0010503	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011322522.1	OG0010504	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324515.1	OG0010509	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324539.1	OG0010510	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324629.1	OG0010511	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324641.1	OG0010512	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324673.1	OG0010513	0	0	0	NA	NA	0.7222	13	0.9444	1.0	2	0.5000	0	0	none	none
XP_011324702.1	OG0010514	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324752.1	OG0010515	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324814.1	OG0010516	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324858.1	OG0010517	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011319606.1	OG0010518	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324688.1	OG0010519	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316392.1	OG0010525	0	0	0	NA	NA	0.6667	12	0.9444	1.0	2	0.3889	0	0	none	none
XP_011316393.1	OG0010525	0	0	0	NA	NA	0.6667	12	0.9444	1.0	2	0.3889	0	0	none	none
XP_011316475.1	OG0010526	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327683.1	OG0010527	1	1	1	YDL017W	SPBC776.12c.1:pep	0.7778	14	0.7778	1.0	1	0.7778	0	0	both	medium
XP_011316726.1	OG0010528	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316741.1	OG0010529	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316788.1	OG0010530	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316804.1	OG0010531	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316807.1	OG0010532	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316915.1	OG0010533	0	0	0	NA	NA	0.7778	14	0.9444	1.0	2	0.6111	0	0	none	none
XP_011316751.1	OG0010534	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316851.1	OG0010535	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316941.1	OG0010536	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325647.1	OG0010537	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325616.1	OG0010538	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325602.1	OG0010539	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325599.1	OG0010540	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325592.1	OG0010541	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325588.1	OG0010542	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325586.1	OG0010543	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325579.1	OG0010544	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325578.1	OG0010545	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325577.1	OG0010546	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325571.1	OG0010547	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325570.1	OG0010548	0	0	0	NA	NA	0.8333	15	0.8333	1.0	1	0.8333	0	0	none	none
XP_011325569.1	OG0010549	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325568.1	OG0010550	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325560.1	OG0010551	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325555.1	OG0010552	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325550.1	OG0010553	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325548.1	OG0010554	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325544.1	OG0010555	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325537.1	OG0010556	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325536.1	OG0010557	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325516.1	OG0010558	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325515.1	OG0010559	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325506.1	OG0010560	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325504.1	OG0010561	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325582.1	OG0010562	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011325651.1	OG0010563	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315795.1	OG0010566	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315818.1	OG0010567	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011315793.1	OG0010568	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317631.1	OG0010569	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317632.1	OG0010570	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317634.1	OG0010571	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317635.1	OG0010572	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317689.1	OG0010573	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317705.1	OG0010574	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317706.1	OG0010575	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317707.1	OG0010576	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317746.1	OG0010577	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317881.1	OG0010578	0	0	0	NA	NA	0.8889	16	0.8889	1.0	1	0.8889	0	0	none	none
XP_011317767.1	OG0010579	0	0	0	NA	NA	0.5000	9	0.7222	0.5	2	0.2778	0	0	none	none
XP_011317826.1	OG0010580	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317887.1	OG0010581	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011320430.1	OG0010586	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011316736.1	OG0010587	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011317322.1	OG0010588	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321812.1	OG0010589	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011321437.1	OG0010590	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327649.1	OG0010591	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011327647.1	OG0010592	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011318850.1	OG0010593	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011324410.1	OG0010594	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
XP_011328709.1	OG0010595	0	0	0	NA	NA	0.9444	17	0.9444	1.0	1	0.9444	0	0	none	none
