canonical_gene_id	graph_gene_id	label	construction_bucket	support_source	primary_source_key	yeast_support_class	has_yeast_transfer_support	has_phi_essential_lethal_support	is_old_positive	supporting_orthogroup_ids	orthogroup_stage_detail	supporting_xp_ids	scer_essential_gene_ids	spom_essential_gene_ids	bridge_methods	mapped_fusarium_gene	final_label_class	supporting_evidence_flags	source_manifest
fgraminearum::FGRAMPH1_01G23961	FGRAMPH1_01G23961	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002325	OG0002325	XP_011326802.1	YKL012W	SPAC4D7.13.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G23961	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G23971	FGRAMPH1_01G23971	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002328	OG0002328	XP_011326807.1	YBR202W	SPBC25D12.03c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G23971	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G23975	FGRAMPH1_01G23975	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002330	OG0002330	XP_011326809.1	YOR294W	SPBC29A3.16.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G23975	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G23989	FGRAMPH1_01G23989	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002332	OG0002332	XP_011326816.1	YFL045C	SPAC1556.07.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G23989	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G23993	FGRAMPH1_01G23993	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002333	OG0002333	XP_011326818.1	YBL097W	SPCC306.03c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G23993	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24019	FGRAMPH1_01G24019	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002338	OG0002338	XP_011326830.1	YKL024C	SPCC1795.05c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G24019	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24057	FGRAMPH1_01G24057	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001213	OG0001213	XP_011326849.1	YIL026C	SPAC17H9.20.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24057	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24133	FGRAMPH1_01G24133	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0003736	OG0003736	XP_011326888.1	YGL238W	SPBC30B4.05.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24133	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24147	FGRAMPH1_01G24147	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002147	OG0002147	XP_011326895.1	YDL102W	SPBC336.04.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24147	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24169	FGRAMPH1_01G24169	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002150	OG0002150	XP_011326905.1	YNL149C	SPBC27.01c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24169	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24215	FGRAMPH1_01G24215	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002152	OG0002152	XP_011326925.1	YDR339C	SPBC32H8.04c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24215	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24217	FGRAMPH1_01G24217	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002153	OG0002153	XP_011326926.1	YOL094C	SPAC1687.03c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24217	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24229	FGRAMPH1_01G24229	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002154	OG0002154	XP_011326933.1	YLR175W	SPAC29A4.04c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24229	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24247	FGRAMPH1_01G24247	1	lethal_plus_high_confidence_yeast_transfer	Shared by both yeasts	both	both	True	True	True	OG0002155	OG0002155	XP_011326941.1	YGR278W	SPBC13E7.01.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24247	Essential (positive)	yeast_transfer;phi_base_essential_lethal;old_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv
fgraminearum::FGRAMPH1_01G24313	FGRAMPH1_01G24313	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002157	OG0002157	XP_011326972.1	YBR079C	SPBC17D11.05.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24313	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24357	FGRAMPH1_01G24357	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002241	OG0002241	XP_011326993.1	YER023W	SPAPYUG7.05.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24357	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24363	FGRAMPH1_01G24363	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002244	OG0002244	XP_011326996.1	YLR106C	SPCC737.08.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24363	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24371	FGRAMPH1_01G24371	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002245	OG0002245	XP_011327000.1	YJL109C	SPBC23E6.04c.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24371	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24379	FGRAMPH1_01G24379	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002246	OG0002246	XP_011327004.1	YDR232W	SPAC2F3.09.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24379	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24455	FGRAMPH1_01G24455	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002254	OG0002254	XP_011327041.1	YHR169W	SPBC543.06c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G24455	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24477	FGRAMPH1_01G24477	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0000847	OG0000847	XP_011327052.1	YIL126W	SPAC1250.01.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24477	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24541	FGRAMPH1_01G24541	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002264	OG0002264	XP_011327081.1	YMR203W	SPBC27B12.13.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24541	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24583	FGRAMPH1_01G24583	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002270	OG0002270	XP_011327098.1	YOR319W	SPAC31G5.01.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24583	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24677	FGRAMPH1_01G24677	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002272	OG0002272	XP_011327144.1	YCR057C	SPBC713.04c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24677	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24709	FGRAMPH1_01G24709	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002275	OG0002275	XP_011327159.1	YOR077W	SPBC365.09c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24709	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24721	FGRAMPH1_01G24721	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002277	OG0002277	XP_011327165.1	YHR074W	SPCC553.02.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24721	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24727	FGRAMPH1_01G24727	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002278	OG0002278	XP_011327167.1	YOR287C	SPAC823.04.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24727	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24745	FGRAMPH1_01G24745	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002281	OG0002281	XP_011327174.1	YFL024C	SPCC830.05c.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24745	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24783	FGRAMPH1_01G24783	1	lethal_plus_high_confidence_yeast_transfer	Shared by both yeasts	both	both	True	True	True	OG0002285	OG0002285	XP_011327193.1	YDL108W	SPBC19F8.07.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24783	Essential (positive)	yeast_transfer;phi_base_essential_lethal;old_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv
fgraminearum::FGRAMPH1_01G24867	FGRAMPH1_01G24867	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002297	OG0002297	XP_011327229.1	YKL172W	SPAC17H9.05.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24867	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24891	FGRAMPH1_01G24891	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	True	OG0000849	OG0000849	XP_011327242.1	YOR326W	SPCC1919.10c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24891	Essential (positive)	yeast_transfer;old_positive	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24893	FGRAMPH1_01G24893	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002298	OG0002298	XP_011327243.1	YDL166C	SPCC830.11c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G24893	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24911	FGRAMPH1_01G24911	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002303	OG0002303	XP_011327252.1	YGR277C	SPAC1F12.08.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24911	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24945	FGRAMPH1_01G24945	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002305	OG0002305	XP_011327269.1	YPR169W	SPAC1A6.02.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24945	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24957	FGRAMPH1_01G24957	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0000851	OG0000851	XP_011327274.1	YPL228W	SPAC644.04.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G24957	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G24959	FGRAMPH1_01G24959	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002306	OG0002306	XP_011327275.1	YIL075C	SPBC17D11.07c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G24959	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G25015	FGRAMPH1_01G25015	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002308	OG0002308	XP_011327300.1	YML010W	SPAC23C4.19.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G25015	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G25055	FGRAMPH1_01G25055	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001828	OG0001828	XP_011327318.1	YDR434W	SPAC1F12.09.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G25055	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G25821	FGRAMPH1_01G25821	1	lethal_plus_high_confidence_yeast_transfer	Shared by both yeasts	both	both	True	True	True	OG0003111	OG0003111	XP_011327681.1	YMR277W	SPAC19B12.05c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G25821	Essential (positive)	yeast_transfer;phi_base_essential_lethal;old_positive	data/interim/protocol_refactor/fgraminearum_label_materialization/lethal_positive_gene_list.tsv
fgraminearum::FGRAMPH1_01G25823	FGRAMPH1_01G25823	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0001610	OG0001610	XP_011327682.1	YLR272C	SPBC776.13.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G25823	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26029	FGRAMPH1_01G26029	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002698	OG0002698	XP_011327780.1	YFR052W	SPBC16G5.01.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G26029	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26031	FGRAMPH1_01G26031	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002699	OG0002699	XP_011327781.1	YDL145C	SPBPJ4664.04.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G26031	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26045	FGRAMPH1_01G26045	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002702	OG0002702	XP_011327788.1	YMR296C	SPBC18E5.02c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G26045	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26069	FGRAMPH1_01G26069	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002707	OG0002707	XP_011327800.1	YLR088W	SPAC1002.11.1:pep	unified_plus_fgsg_support	fgraminearum::FGRAMPH1_01G26069	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26149	FGRAMPH1_01G26149	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002872	OG0002872	XP_011327839.1	YLR336C	SPAC24C9.11.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G26149	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26177	FGRAMPH1_01G26177	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002865	OG0002865	XP_011327854.1	YGR060W	SPAC630.08c.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G26177	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26229	FGRAMPH1_01G26229	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002862	OG0002862	XP_011327880.1	YMR213W	SPAC644.12.1:pep	exact_sequence_plus_unified_support	fgraminearum::FGRAMPH1_01G26229	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26239	FGRAMPH1_01G26239	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002861	OG0002861	XP_011327885.1	YBR155W	SPAC17A2.04c.1:pep	exact_sequence_plus_fgsg_support	fgraminearum::FGRAMPH1_01G26239	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
fgraminearum::FGRAMPH1_01G26243	FGRAMPH1_01G26243	1	high_confidence_yeast_transfer_positive	Shared by both yeasts	both	both	True	False	False	OG0002860	OG0002860	XP_011327887.1	YNL088W	SPBC1A4.03c.1:pep	ncbi_protein_id_via_unified_map	fgraminearum::FGRAMPH1_01G26243	Essential (positive)	yeast_transfer	data/processed/essential_gene/fgraminearum/bridge/high_confidence_yeast_transfer_candidates.tsv
